#REF!;non_value;NO;JVV0156;4;0949-016-0R02 M5;200;*;*;3'27;non_value;non_value
#REF!;non_value;SI;PLA0002;7;SE-250-PA2-GI;2004;*;*;5'28;non_value;non_value
#REF!;non_value;NO;JVV0019;15;0949-003-0R02 (10leds) ;100;*;*;1'93;non_value;non_value
#REF!;non_value;NO;JVV0051;8;0949-005-0R02  (10leds) M11 4000K;52;*;*;1'73;non_value;non_value
#REF!;non_value;NO;JVV0163;1;0589-029-0r02_150K M1;232;L;*;2'89;non_value;non_value
#REF!;non_value;NO;JVV0164;1;0589-029-0r02_20K M2;232;*;L;*;non_value;non_value
#REF!;OF29;SI;PLA0001;7'2;SE-370-GI  ;2000;*;*;5'4;non_value;non_value
#REF!;non_value;NO;JVV0107;4;0589-020-0R03  **;384;*;*;1'88;non_value;non_value
#REF!;non_value;NO;ELE0015_01;3;E00728-A;150;*;*;5'44;non_value;non_value
#REF!;non_value;NO;JVV0027;17;0949-002-0R01 M5 3000K;60;*;*;1'56;non_value;non_value
#REF!;non_value;SI;SOR0036;32;CTR DEL DISPARO IPL;25;*;*;1'61;non_value;INCLUIDA EN SOR0154 - PARA RECAMBIOS
#REF!;non_value;NO;JVV0058_01;6;0589-024-0Ar02 M3 MONOCOLOR 3000K;100;*;L;0'27;non_value;non_value
#REF!;non_value;NO;JVV0059;10;0589-024-0Ar02 M2 RGB;40;*;*;2'5;non_value;URGENTE
#REF!;non_value;NO;JVV0099;8;0589-024-0Br02;190;*;*;1'06;non_value;NECESITA ESTA QUE ES PAREJA CON LA URGENTE
#REF!;non_value;NO;JVV0165;1;0949-032-0R01 M1 4000K;100;L;*;0'5;non_value;non_value
non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value
DEL 10-05 AL 13-05;19;OJO SOLO 4 DIAS;non_value;non_value;non_value;non_value;non_value;non_value;2;32;30
#REF!;non_value;SI;SOR0154;5;316234 PLACA DISPARO NORA +;60;*;*;2'52;non_value;non_value
#REF!;non_value;SI;SOR0154;8;316234 PLACA DISPARO NORA +;15;*;*;1'88;non_value;PARA RECAMBIOS
#REF!;non_value;SI;JVV0033_01;8;0861-001-0R03 (CM4-CBM-03);40;*;*;5'81;non_value;non_value
#REF!;OF118;SI;PLA0001;8'1;SE-370-GI  ;1000;*;*;2;non_value;non_value
#REF!;non_value;NO;JVV0031;12;0949-005-0R02 (5leds) 4000K;52;*;*;1'64;non_value;non_value
#REF!;non_value;NO;JVV0051;9;0949-005-0R02 M9 3000K;52;*;*;1'73;non_value;non_value
#REF!;non_value;NO;ELE0001_01;11;E00716-D_SMD;1050;*;*;15'1;non_value;ENTREGAN MATERIAL 10'11/05/16 ----- CONTROL HORAS DE TIEMPO VERIFICACION QUINS Y EMBALAJE
non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value
DEL 17-05 AL 20-05;20;OJO SOLO 4 DIAS;non_value;non_value;non_value;non_value;non_value;non_value;0;32;32
#REF!;non_value;SI;CIP0021;12;4829.0010 TECLADO LLENARI CASTELLANO;200;L;*;6'13;non_value;non_value
#REF!;non_value;SI;THI0006;3;POWER BOX V2.0;672;*;*;7'95;non_value;non_value
#REF!;non_value;NO;JVV0156;5;0949-016-0R02 M5 4000K;200;*;*;3'27;non_value;non_value
#REF!;non_value;SI;PRE0001;15;0580-ESPECIAL;50;*;*;4'88;non_value;non_value
#REF!;non_value;SI;IRE0002;1;VLC RECEIVER;3;*;*;non_value;non_value;MONTAJE MANUAL
#REF!;OF119;SI;PLA0001;8'2;SE-370-GI  ;3000;*;*;5'8;non_value;120u ENTREGA 30/05 RESTO (2880u) ENTREGA 27/06. 
#REF!;non_value;SI;MON0008_04;14;LADMOACC-TTL_ON;1200;*;*;5'83;non_value;non_value
#REF!;non_value;SI;SOR0019;15;315856 CONTROL BODYTER PREMIUM;30;*;*;3'34;non_value;non_value
#REF!;non_value;SI;SOR0008;24;315661 C.I. SALIDAS SKINLIGHT;24;*;*;1'6;non_value;non_value
#REF!;non_value;NO;JVV0169;1;1059-002-0R02 (16 leds NVSA219 Nichia) M5 LED AMBAR;40;L;*;non_value;non_value;non_value
#REF!;non_value;NO;JVV0170;1;1059-003-0R01 (16 leds NVSA219 Nichia) M1 LED AMBAR;172;*;L;1'45;non_value;ADAPTACION CAD DE JVV0160 Y USAR MISMO PERFIL HORNO
#REF!;non_value;NO;JVV0010;14;0639-002-0R02 TFMTLR2;200;*;*;7'1;non_value;CONTROL HORAS P&P
non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value
DEL 23//05 AL 27/05;21;non_value;non_value;non_value;non_value;non_value;non_value;non_value;5;40;35
#REF!;non_value;SI;SOR0116;22;315482 IMPRES-240;25;*;L;2'63;non_value;non_value
#REF!;non_value;NO;JVV0162;1;0949-025-0R01 M3 4000K;52;*;L;2'11;non_value;non_value
#REF!;non_value;NO;JVV0053;4;0949-013-0R01 M3 4000K;80;*;*;0'58;non_value;non_value
#REF!;non_value;NO;JVV0107;5;0589-020-0R03;192;*;*;0'22;non_value;non_value
#REF!;non_value;SI;SOR0023;19;315878 C.I.COMUNICACION IRDA;45;*;*;0'57;non_value;non_value
#REF!;non_value;SI;SOR0157;5;PLACA SIMMER NORA;20;*;*;5;non_value;non_value
#REF!;non_value;SI;SOR0018_01;24;900067 PLACA SALIDAS BODYTER PREMIUM;25;*;*;1'9;non_value;non_value
#REF!;non_value;NO;JVV0165_01;2;0949-032-0R01;100;*;*;0'48;non_value;non_value
#REF!;non_value;NO;JVV0121;4;0877-045-0R01 (9leds);50;*;*;0'26;non_value;non_value
#REF!;non_value;NO;JVV0023;7;0949-001-0R01 (10leds);51;*;*;0'28;non_value;non_value
#REF!;non_value;NO;JVV0171;1;1059-002-0R02 (8+8 leds XPGBWT) M1.1;300;*;L;2'87;non_value;non_value
#REF!;non_value;NO;JVV0172;1;1059-002-0R02 (16+16 leds XPGBWT) M2.1;200;*;L;2'98;non_value;non_value
#REF!;non_value;SI;SOR0022;25;315879 C.I.MANDO IRDA;27;*;*;0'79;non_value;non_value
#REF!;non_value;NO;JVV0027;18;0949-002-0R01 (3led) M5;60;*;*;0'58;non_value;non_value
#REF!;non_value;NO;JVV0167;1;1059-002-0R02 (16 leds XPGBWT) M3;400;*;L;3'82;non_value;non_value
#REF!;non_value;NO;JVV0168;1;1059-002-0R02 (32 leds XPGBWT) M4;100;*;L;1'49;non_value;non_value
#REF!;non_value;NO;JVV0154;5;0932-001-0R01 M3;316;*;*;0'75;non_value;non_value
#REF!;non_value;SI;PRE0026;12;6369A CRS-240;25;*;*;0'51;non_value;non_value
#REF!;non_value;SI;PRE0030;10;6770A CRS-120;30;*;*;0'75;non_value;non_value
#REF!;non_value;NO;JVV0162;2;0949-025-0R01 (16leds) M3;98;*;*;1'25;non_value;non_value
#REF!;non_value;NO;JVV0174;1;0949-034-0R01 M1.1;24;*;L;0'65;non_value;non_value
#REF!;non_value;NO;JVV0174;2;0949-034-0R01 M1.2;30;*;*;0'68;non_value;non_value
#REF!;non_value;NO;THI0014;1;PILA_9V_v1;360;P;*;0'68;non_value;non_value
non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value
non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value
DEL 30//05 AL 03/06;22;non_value;non_value;non_value;non_value;non_value;non_value;non_value;0;40;40
#REF!;non_value;NO;JVV0159;3;0932-034-0Cr02 M1 SIN PWM;1000;*;*;7'63;non_value;non_value
#REF!;non_value;NO;JVV0016;15;0875-004-0R02 M2 ROJO;40;*;*;0'75;non_value;non_value
#REF!;non_value;NO;JVV0017;17;0875-004-0R02 M1 AZUL;40;*;*;0'75;non_value;non_value
#REF!;non_value;NO;JVV0018;15;0875-004-0R02 SIN LEDS;40;*;*;0'61;non_value;non_value
#REF!;non_value;NO;JVV0152_01;3;0877-010-0R03_SMD;190;*;L;2'23;non_value;non_value
#REF!;non_value;NO;ELE0016_01;3;E00725-B SMD;150;*;L;non_value;non_value;non_value
#REF!;non_value;NO;JVV0037;12;0877-031-0R01 M3 28leds;52;*;*;0'35;non_value;non_value
#REF!;non_value;NO;JVV0035;9;0877-031-0R01 M6;12;*;*;0'57;non_value;non_value
#REF!;non_value;SI;CES0011;1;TA120_CI417E;50;L;*;3'22;non_value;CONTROL HORAS // INTENTAR ADELANTAR FECHA ENTREGA
#REF!;non_value;NO;WAV0022_02;5;WPF3 v3.2;27;*;*;4'23;non_value;non_value
#REF!;non_value;NO;WAV0023_01;4;WPF8 v3.2;50;*;*;10'17;non_value;non_value
#REF!;non_value;NO;WAV0030;1;WPF18 v3.2 FAST;25;*;L;4'18;non_value;non_value
#REF!;non_value;SI;MON0004_03;7;PWDRV_v3;30;*;*;1'98;non_value;prioridad 2
#REF!;non_value;SI;MON0014;1;TELTHV-ON rev.02;60;*;L;1'22;non_value;prioridad 1
non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value
DEL 06//06 AL 10/06;23;non_value;non_value;non_value;non_value;non_value;non_value;non_value;5;40;35
#REF!;non_value;NO;JVV0103;10;0877-036-0R02 12leds;100;*;*;0'33;non_value;non_value
#REF!;non_value;NO;JVV0156;7;0949-016-0R02 M5;200;*;*;2'44;non_value;non_value
#REF!;non_value;NO;JVV0097_01;5;0932-016-0Ar03 SMD;100;*;L;2'39;non_value;non_value
#REF!;non_value;SI;JVV0103;11;0877-036-0R02 M1 12leds;100;*;*;0'56;non_value;non_value
#REF!;non_value;SI;MON0013;4;PMADRV_v2;30;*;*;5;non_value;prioridad 3
#REF!;non_value;SI;SOR0007;16;316014 CONTROL GENERAL SKINLIGHT;25;*;*;3'93;non_value;non_value
#REF!;non_value;NO;ELE0023;1;E00760-A;525;L;*;4'83;non_value;non_value
#REF!;non_value;SI;BOL0001;1;PCB_RULETA_LED;20;L;*;1'05;non_value;INTENTAR ADELANTAR FECHA ENTREGA. PORTE A MURCIA
#REF!;non_value;SI;PRE0056;1;0720.3_C ESPECIAL;30;L;*;0'68;non_value;HAY ALIMENTADORES COMUNES TAMBIEN CON PRE0057
#REF!;non_value;SI;PRE0059;1;0747_C ESPECIAL;30;*;L;0'69;non_value;HAY ALIMENTADORES COMUNES TAMBIEN CON PRE0057
non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value
DEL 13//06 AL 17/06;24;non_value;non_value;non_value;non_value;non_value;non_value;non_value;0;40;40
#REF!;non_value;SI;PRE0057;1;9286.3_2 ESPECIAL;30;*;L;0'92;non_value;INCLUIDA EN PRE0056 NP-0720.3 LOTE 1 // HAY ALIMENTADORES COMUNES CON PRE0056 y PRE0059
#REF!;non_value;SI;PRE0057;2;9286.3_2 ESPECIAL;30;*;*;0'92;non_value;INCLUIDA EN PRE0059 NP-0747 LOTE 1 // HAY ALIMENTADORES COMUNES CON PRE0056 y PRE0059
#REF!;non_value;SI;NOV0001;9;MLS-LDM-DRV;50;*;*;2'03;non_value;urgente¡¡¡
#REF!;non_value;NO;WAV0020_01;10;SMP2 EXPANSION400v2;36;*;*;3'66;non_value;Probar pantalla electropulido
#REF!;non_value;SI;SOR0116_01;23;315482 IMPRES-240;25;*;L;2'63;non_value;non_value
#REF!;non_value;SI;CES0012;1;CI-419A;5;L;*;1'2;non_value;non_value
#REF!;non_value;SI;PLA0001;8'3;SE-370-GI;1000;*;*;3'61;non_value;non_value
#REF!;non_value;SI;PLA0001;9;SE-370-GI;160;*;*;*;non_value;non_value
#REF!;non_value;SI;PRE0009;15;6657D CTS-240;25;*;*;0'57;non_value;non_value
#REF!;non_value;SI;PRE0065;2;6357A CRS-240;5;*;*;*;non_value;non_value
#REF!;non_value;NO;PRE0064;1;NP-6675D_I+D CTS-240;2;*;L;*;non_value;non_value
#REF!;non_value;SI;MON0010_03;9;PCB_SAPPHIRE_LS_ON_V3;300;*;L;19'1;non_value;PCB's 16/06 (GASTAR 10113 HASTA ACABAR STOCK Y CONTINUAR CON 11893)
#REF!;non_value;NO;IRE0003;1;SPECTROMETER;4;*;*;*;non_value;MONTAJE MANUAL
non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value
DEL 20//06 AL 23/06;25;OJO SOLO 4 DIAS;non_value;non_value;non_value;non_value;non_value;non_value;0;32;32
#REF!;non_value;NO;WAV0031;1;PCB SONDA 400K-MAST_V5;2;L;*;1'22;non_value;non_value
#REF!;non_value;NO;BOQ0001;18;PL01;250;*;*;1'19;non_value;non_value
#REF!;non_value;NO;JVV0045;9;0877-030-0R01 20leds;75;*;*;0'61;non_value;non_value
#REF!;non_value;NO;ELE0005;8;E00680-D;102;*;*;4'38;non_value;non_value
#REF!;*;SI;MIL0004_01;8;CONVERTIDOR DC-DC v2;15;*;*;0'46;non_value;INCLUIDA EN MIL0002_01 // MONTAJE MANUAL
#REF!;non_value;SI;SOR0101;18;315573 DISTRIBUCION POTENCIA PHOTOCARE;24;*;*;1'52;non_value;non_value
#REF!;non_value;SI;PLA0001;9.2;SE-370-GI;2840;*;*;9'29;non_value;non_value
#REF!;OF267;SI;PLA0001;10;SE-370-GI;1200;*;*;*;non_value;non_value
non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value
non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value
DEL 27//06 AL 01/07;26;non_value;non_value;non_value;non_value;non_value;non_value;non_value;0;40;40
#REF!;non_value;SI;THI0011_01;2;FUELDRAINER_V12;72;*;L;2'72;non_value;non_value
#REF!;non_value;NO;JVV0059;11;0589-024-0RAR02 M2 RGB;30;*;*;2'5;non_value;non_value
#REF!;non_value;NO;ELE0024;1;E00759-A;1035;L;*;5'83;non_value;non_value
#REF!;non_value;NO;JVV0100;2;0949-021-0R02 42leds;10;*;*;0'64;non_value;SERIE URGENTE // PCB's GROSOR PUNTUAL 1mm HACER PERFIL HORNO EN PANEL CON BIN:KS-6J-L1
#REF!;non_value;NO;BOQ0001;19;PL01 Circuito Aluminio;1000;*;*;4'74;non_value;non_value
#REF!;non_value;NO;ELE0010_01;4;E00732-C;510;*;L;2'52;non_value;non_value
#REF!;*;SI;PRE0053_01;2;0720.2 ESPECIAL G-8.3;200;*;L;4'47;non_value;non_value
#REF!;*;SI;PRE0054_01;2;9286.2_7 ESPECIAL;200;*;L;6'12;non_value;INCLUIDA EN PRE0053_01
#REF!;*;SI;PRE0001;16;0580-ESPECIAL;30;*;*;0'9;non_value;non_value
non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value
non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value
DEL 04/07 AL 08/07;27;non_value;non_value;non_value;non_value;non_value;non_value;non_value;0;40;40
#REF!;*;SI;PRE0039;6;0581 ESPECIAL;50;*;*;1'53;non_value;non_value
#REF!;*;SI;PRE0035;21;6780A CRS-120;30;*;*;0'75;non_value;non_value
#REF!;*;SI;MIL0003;11;MILASCONTROL;15;*;*;0'58;non_value;non_value
#REF!;non_value;SI;ELE0001_01;12;E00716-D SMD;1050;*;*;15'1;non_value;#NAME?
#REF!;non_value;SI;SOR0154;6;316234 PLACA DISPARO NORA +;60;*;*;2'52;non_value;non_value
#REF!;non_value;SI;PRE0002;8;0665 ESPECIAL;15;*;*;0'22;non_value;non_value
#REF!;non_value;SI;PRE0016;8;9212 ESPECIAL ;15;*;*;0'74;non_value;INCLUIDA EN PRE0002
#REF!;non_value;NO;CES0005_01;5;SC260_CI385I;50;*;*;4'74;non_value;non_value
non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value
non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value
DEL 11/07 AL 15/07;28;non_value;non_value;non_value;non_value;non_value;non_value;non_value;5;40;35
#REF!;2;SI;PRE0003_03;20;0690 ESPECIAL;50;*;*;3'63;non_value;non_value
#REF!;3;SI;PRE0060;1;6669HD CTS-240 ALARMAS;40;L;*;0'96;non_value;non_value
#REF!;4;SI;PRE0055;1;6674HD CTS-240 ALARMAS;25;L;*;0'58;non_value;non_value
#REF!;non_value;SI;SOR0157;6;PLACA SIMMER NORA;20;*;*;5;non_value;non_value
#REF!;non_value;NO;CES0004;8;SC160_CI376P;50;*;*;1'63;non_value;non_value
#REF!;non_value;SI;CES0002;12;DC112_CI397H;100;*;*;3'23;non_value;non_value
#REF!;non_value;SI;SOR0157;8;PLACA SIMMER NORA +;10;*;*;0'89;non_value;non_value
#REF!;non_value;SI;ADV0013;1;3.3.63_FIREFLY;250;*;*;4'4;non_value;non_value
#REF!;non_value;SI;CSE0027;3;FWIRET_01A;108;*;*;1'24;non_value;MANUAL
#REF!;6;SI;PRE0005;20;6370A CRS-240;30;*;*;0'6;non_value;non_value
#REF!;non_value;SI;CSE0008;3;FWIRET_02A;108;*;*;1'07;non_value;non_value
non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value
DEL 18/07 AL 22/07;29;non_value;non_value;non_value;non_value;non_value;non_value;non_value;0;40;40
#REF!;5;SI;PRE0058;1;6888V031 CTS-120 ALARMAS;25;L;*;0'68;non_value;non_value
#REF!;1;SI;PRE0061;1;NP-0644 PLANO S VERSION 25;55;L;*;3'75;non_value;non_value
#REF!;1;SI;PRE0062;1;9195_ESPECIAL;55;L;*;1'31;non_value;INCLUIDA EN PRE0061
#REF!;non_value;SI;SOR0095;11;316162 CONTROL HITACHI;26;*;*;4'47;non_value;non_value
#REF!;non_value;NO;WAV0032;1;WPHv02(WPH30);6;L;*;1'58;non_value;non_value
#REF!;non_value;SI;WAV0017;5;USB-OPTICAL v2;96;*;*;1'03;non_value;non_value
#REF!;2;NO;JVV0162;3;0949-025-0r01 M3;100;*;*;1'28;non_value;SERIE URGENTE
#REF!;1;NO;JVV0059;12;0589-024-0Ar02 M2 RGB;333;*;*;0'91;non_value;SERIE URGENTE
#REF!;3;NO;JVV0176;1;0877-036-0r02 M2.4 (6+6leds);100;*;L;0'56;non_value;SERIE URGENTE
#REF!;non_value;NO;GAI0001;1;INFINITY_LINE_540 (32leds) Rev00;7;L;*;0'54;non_value;non_value
#REF!;non_value;NO;JVV0097_01;6;PCB 0932-016-0Ar03_SMD;100;*;*;2'39;non_value;non_value
#REF!;8;SI;PRE0049;4;0613 ESPECIAL;10;*;*;0'68;non_value;non_value
non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value
non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value
non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value
DEL 25/07 AL 29/07;30;non_value;non_value;non_value;non_value;non_value;non_value;non_value;0;40;40
#REF!;7;SI;PRE0056_01;2;0720.3_D2 ESPECIAL;400;*;L;9'09;non_value;non_value
#REF!;non_value;SI;PLA0002;8;SE250PA-GI;1176;*;*;2'94;non_value;non_value
#REF!;7;SI;PRE0057;3;9286.3_2 ESPECIAL;400;*;*;12'24;non_value;INCLUIDA EN PRE0056_01 LOTE 2
#REF!;non_value;NO;ELE0023;2;E00760-A;525;*;*;4'83;non_value;non_value
#REF!;non_value;SI;HID0003;1;DEMETER-4H v1.2 EXPANSION;300;L;*;5'2;non_value;non_value
#REF!;non_value;NO;ELE0007;6;E00708-D SMD;540;*;*;3'04;non_value;non_value
non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value
non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value
DEL 01/08 AL 05/08;31;non_value;non_value;non_value;non_value;non_value;non_value;non_value;0;24;24
#REF!;non_value;NO;JVV0177;1;0100-004-0R04+0100-007-0R03+0100-009-0BR02;244;L;*;2'01;non_value;non_value
non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value
non_value;32;VACACIONES VERANO;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value
non_value;33;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value
non_value;34;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value
DEL 29/08 AL 02/09;35;non_value;non_value;non_value;non_value;non_value;non_value;non_value;0;40;40
#REF!;3;SI;ELE0001_01;13;E00716-D_SMD;999;*;*;14'37;non_value;SE MONTA EL CONVENCIONAL COMO ELE0009' si no podemos montar THT antes de vacaciones esperar al inicio del SMD para la vuelta.
#REF!;1;NO;ELE0025;1;E00764-A SMD;30;L;*;1'23;non_value;SOLO PDTE.PANTALLA 30/08
#REF!;2;NO;ELE0026;1;E00765-A SMD;27;L;*;0'85;non_value;SOLO PDTE.PANTALLA 30/08
#REF!;non_value;SI;SOR0093;35;9714 BELEX-08;25;*;*;0'86;non_value;non_value
#REF!;non_value;SI;IBE0002_01;13;XAAR v.5;48;*;*;2'25;non_value;non_value
#REF!;non_value;SI;IBE0003_01;11;INTER_T3 v2.1;50;*;*;1'33;non_value;non_value
#REF!;non_value;SI;MON0001_01;34;LADMOATA-5_ON;160;*;L;1'38;non_value;non_value
#REF!;non_value;SI;ING0006_01;2;i154-01H4-1'1'0PCA;5;*;*;5'53;non_value;non_value
#REF!;non_value;SI;IBE0001_02;10;ALARMAS v1.1;50;*;*;0'84;non_value;non_value
non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value
non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value
DEL 06/09 AL 09/09;36;non_value;non_value;non_value;non_value;non_value;non_value;non_value;0;32;32
#REF!;non_value;SI;THI0014;2;PILA_9V_v1_SMD;360;*;*;0'68;non_value;non_value
#REF!;non_value;SI;PRE0003_03;21;0690 ESPECIAL;50;*;*;3'63;non_value;non_value
#REF!;non_value;SI;THI0016;1;POWERLATCH V1.1;50;L;*;1'12;non_value;non_value
#REF!;non_value;SI;THI0010;3;PEDALHACKER_v12;120;*;*;1'33;non_value;CONVENCIONAL SOLO DESPANELAR
non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value
non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value
DEL 12/09 AL 16/09;37;non_value;non_value;non_value;non_value;non_value;non_value;non_value;0;40;40
#REF!;non_value;NO;ELE0027;1;E00766-A;28;L;*;0'95;non_value;non_value
#REF!;non_value;SI;PRE0056_01;3;0720.3_E2 ESPECIAL;300;*;*;6'82;non_value;non_value
#REF!;non_value;SI;PRE0057;4;9286.3_2 ESPECIAL;300;*;*;9'18;non_value;non_value
#REF!;non_value;SI;ING0007_01;2;i154-01H2-1'0'0B;5;*;L;5'81;non_value;non_value
#REF!;non_value;SI;ING0010;2;i150-01H1-1.2.0;52;*;*;9'12;non_value;non_value
non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value
non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value
DEL 19/09 AL 23/09;38;non_value;non_value;non_value;non_value;non_value;non_value;non_value;0;40;40
#REF!;non_value;NO;CIM0004;1;980014_V0_5;120;L;*;0'55;non_value;non_value
#REF!;non_value;SI;CPS0004;1;980017_V0_4;110;L;non_value;1'34;non_value;non_value
#REF!;non_value;SI;ING0005_02;3;i021-02H1_2.1.1;135;*;L;2'91;non_value;non_value
#REF!;non_value;SI;LEA0003;2;HANDPIECEBUFFER;48;*;*;0'95;non_value;non_value
#REF!;non_value;SI;LEA0002;2;CTRLBOARD;48;*;*;0'8;non_value;non_value
#REF!;non_value;SI;PLA0001;11;SE-370-GI;2500;*;*;6'47;non_value;non_value
#REF!;non_value;SI;CIP0001;36;2748.0010 MYR PEQUEÑA;70;*;*;2'06;non_value;non_value
20/10/2016;non_value;SI;PRE0056_01;4;0720.3_E2 ESPECIAL;500;*;*;11'36;non_value;non_value
20/10/2016;non_value;SI;PRE0057;5;9286.3_2 ESPECIAL;500;*;*;15'3;non_value;non_value
non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value
non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value
DEL 26/09 AL 30/09;39;non_value;non_value;non_value;non_value;non_value;non_value;non_value;0;40;40
#REF!;non_value;SI;THI0011_02;3;FUELDRAINER_v12;153;*;*;1'67;non_value;non_value
01/11/2016;non_value;SI;SOR0154;7;316234 PLACA DISPARO NORA +;60;*;*;1'87;non_value;non_value
01/11/2016;non_value;SI;SOR0157;7;PLACA SIMMER NORA;20;*;L;2'12;non_value;non_value
20/10/2016;non_value;SI;PRE0001;17;0580 ESPECIAL M-14;25;*;*;0'75;non_value;non_value
#REF!;non_value;SI;ISE0002;1;CAMR0030_RA;16;L;*;1'81;non_value;OJO PERFIL HORNO (DEL PANEL DE 1u)                                                                          THT SOLO DESPANELAR
#REF!;non_value;SI;SOR0095;12;316162 Control Hitachi;26;*;*;1'46;non_value;non_value
non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value
non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value
DEL 03/10 AL 07/10;40;non_value;non_value;non_value;non_value;non_value;non_value;non_value;0;40;40
20/10/2016;non_value;SI;PRE0019;18;6669D CTS-240;80;*;*;2'02;non_value;MONTAR JUNTO PRE0026
20/10/2016;non_value;SI;PRE0026;13;6369A CRS-240;20;*;*;*;non_value;MONTAR JUNTO PRE0019
#REF!;1;NO;WAV0030;2;WPF18 v3.2 FAST;40;*;*;3'95;non_value;non_value
#REF!;2;NO;WAV0024_01;5;WPF18 v3.2 ;15;*;*;1'48;non_value;non_value
#REF!;3;NO;WAV0022_02;6;WPF3_v3.2;25;*;*;1'81;non_value;non_value
#REF!;4;NO;WAV0023_01;5;WPF8_v3.2;50;*;*;7'64;non_value;non_value
#REF!;non_value;SI;THI0005_01;2;STEERINGWHEEL BOARD V1.2b;48;*;*;2'03;non_value;THT SOLO DESPANELAR
non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value
non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value
DEL 10/10 AL 14/10;41;OJO MIERCOLES 12/10 FESTIVO;non_value;non_value;non_value;non_value;non_value;non_value;0;32;32
02/11/2016;non_value;SI;SOR0007;17;316014 CONTROL GENERAL SKINLIGHT;25;*;*;1'04;non_value;non_value
19/10/2016;non_value;NO;ELE0023;3;E00760-A;525;*;*;4'83;non_value;non_value
21/10/2016;non_value;SI;BON0002_01;3;RASPBERRY UMBRELLA;150;L;*;2'12;non_value;non_value
21/10/2016;non_value;NO;WAV0031_01;2;SONDA400K-MAST_V8;26;L;*;3'66;non_value;non_value
21/10/2016;non_value;NO;WAV0034;1;SONDA400K-MAST_V7 CHINA;14;*;L;1'97;non_value;non_value
20/10/2016;non_value;SI;PRE0004_01;3;0696_H004 ESPECIAL;25;L;*;0'7;non_value;non_value
20/10/2016;non_value;SI;PRE0015_01;4;9246_B1 ESPECIAL;25;L;*;0'93;non_value;non_value
24/10/2016;non_value;SI;PRE0052_01;3;0748 ESPECIAL CTS-240 PLANO C VER. 4;205;*;*;3'66;non_value;non_value
non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value;non_value
